,reply_settings,text,idleft,source,created_at,edit_history_tweet_ids,conversation_id,lang,author_id,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,type,idright
6398,mentionedUsers,"RT @minsaude: Faça como o Gabigol: para ser um campeão é preciso proteção. Pais ou responsáveis, levem seus filhos para vacinar contra a po…",1602988207347490822,Twitter for Android,2022-12-14T11:25:45.000Z,['1602988207347490822'],1602988207347490822,pt,1496085359175909378,3330,0,0,0,,,,,retweeted,1597676155414642688
6399,everyone,@CentralEleicoes Vem aí mais vacinação pro povo. Chupa bozo,1602988191526559745,Twitter Web App,2022-12-14T11:25:41.000Z,['1602988191526559745'],1602738680925339649,pt,818804590162411520,0,0,0,0,1404506222892666885,,,,replied_to,1602738680925339649
6400,everyone,efeito colateral da vacina 🤢,1602988187651313665,Twitter for Android,2022-12-14T11:25:40.000Z,['1602988187651313665'],1602988187651313665,pt,1313860191419596802,0,0,0,0,,,,,,
6401,mentionedUsers,"RT @minsaude: Faça como o Gabigol: para ser um campeão é preciso proteção. Pais ou responsáveis, levem seus filhos para vacinar contra a po…",1602988133351555072,Twitter for Android,2022-12-14T11:25:27.000Z,['1602988133351555072'],1602988133351555072,pt,1577454433717428224,3330,0,0,0,,,,,retweeted,1597676155414642688
6402,everyone,"RT @mpatriabrasil: Para quem pretende se imunizar com a vacina da Varíola ou da Herpes Zoster, é bom ouvir o que o Dr. Fauci disse anos atr…",1602988085628780549,Twitter for iPhone,2022-12-14T11:25:16.000Z,['1602988085628780549'],1602988085628780549,pt,1583146658828894218,757,0,0,0,,,,,retweeted,1602595346693210112
6403,everyone,"RT @zeininha1: Ainnn gente... To bem não... Não durmo, como ou trabalho direito desde 30/10. Domingo teria sido o aniversário de 46 anos do…",1602988051256541190,Twitter for Android,2022-12-14T11:25:08.000Z,['1602988051256541190'],1602988051256541190,pt,1593224145541779456,78,0,0,0,,,,,retweeted,1602724117664391169
6404,everyone,@daylima843 @LulaOficial O limpa no Brasil quem fez foi o  bolsonaro que roubou 400 mil e tirou da educação. Deixou 688 mil pessoas morrer não podia comprar vacina mais pode comprar 35 mil de viagra ridículo acorda. Bolsonaro uma vergonha de presidente,1602988012614328321,Twitter for Android,2022-12-14T11:24:58.000Z,['1602988012614328321'],1602740401013661700,pt,1586484171442196481,0,0,0,0,1589052461603602432,,,,replied_to,1602823041720918022
6405,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602987981757100038,Twitter for Android,2022-12-14T11:24:51.000Z,['1602987981757100038'],1602987981757100038,pt,1519445726677327878,1368,0,0,0,,,,,retweeted,1602720475389517824
6406,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602987979202793472,Twitter for iPhone,2022-12-14T11:24:50.000Z,['1602987979202793472'],1602987979202793472,pt,961976736287162368,1368,0,0,0,,,,,retweeted,1602720475389517824
6407,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602987956310007808,Twitter for Android,2022-12-14T11:24:45.000Z,['1602987956310007808'],1602987956310007808,pt,1494541300368039980,2000,0,0,0,,,,,retweeted,1602788250367758337
6408,everyone,RT @LulaOficial: O dia de hoje é de agradecimento para quem fez o melhor para examinar o estado atual do nosso país. Acho que teremos uma r…,1602987947602722817,Twitter Web App,2022-12-14T11:24:43.000Z,['1602987947602722817'],1602987947602722817,pt,84824346,706,0,0,0,,,,,retweeted,1602737786242605059
6409,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",1602987890954338311,Twitter for Android,2022-12-14T11:24:29.000Z,['1602987890954338311'],1602987890954338311,pt,1534355130140835841,401,0,0,0,,,,,retweeted,1602954179890257923
6410,everyone,"Vc sabia? Bolsonaro quer que as pessoas assinem um termo de responsabilidade para tomar a vacina, mas para ter armas... 
 https://t.co/0rBx6YUwed",1602987884939804674,BolsonaroFacts,2022-12-14T11:24:28.000Z,['1602987884939804674'],1602987884939804674,pt,1310544008377229318,0,0,0,0,,,,,quoted,1602987706312790017
6411,everyone,Ellie vai virar vacina https://t.co/KcoYgV80A3,1602987880913190912,Twitter for iPhone,2022-12-14T11:24:27.000Z,['1602987880913190912'],1602987880913190912,pt,1949701404,0,0,2,0,,,,,quoted,1602838182755803137
6412,everyone,"Vc sabia? No dia 21/10/2020, Bolsonaro disse que os processos de compra de qualquer vacina contra a covid-19 estavam descartados. 
 https://t.co/6DOV2s04wO",1602987855663464448,BolsonaroFacts,2022-12-14T11:24:21.000Z,['1602987855663464448'],1602987855663464448,pt,1310544008377229318,0,0,0,0,,,,,quoted,1602987721412296704
6413,everyone,CONTRA A COVID | Anvisa avalia usar vacina bivalente como reforço para crianças de 5 a 11 anos https://t.co/ByHzMLtr7N https://t.co/rgAGF6Me98,1602987784305868801,Twitter Web App,2022-12-14T11:24:04.000Z,['1602987784305868801'],1602987784305868801,pt,199262240,0,0,0,0,,,,,,
6414,everyone,@ammmprvt vai mas é tomar a vacina da raiva,1602987745693122565,Twitter for Android,2022-12-14T11:23:55.000Z,['1602987745693122565'],1602987267764944901,pt,1422873807006666753,0,1,0,0,1475166433797722114,,,,replied_to,1602987359485706241
6415,everyone,"RT @jovensreacinhas: A direita pode tudo:
A direita pode roubar, pode matar, pode negar a vacina, pode pedir ditadura, pode pedir propina E…",1602987738432966657,Twitter for Android,2022-12-14T11:23:53.000Z,['1602987738432966657'],1602987738432966657,pt,60523119,9,0,0,0,,,,,retweeted,1602956268930752514
6416,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602987736083972099,Twitter for Android,2022-12-14T11:23:53.000Z,['1602987736083972099'],1602987736083972099,pt,16690452,2000,0,0,0,,,,,retweeted,1602788250367758337
6417,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602987732598390784,Twitter for Android,2022-12-14T11:23:52.000Z,['1602987732598390784'],1602987732598390784,pt,82199126,1368,0,0,0,,,,,retweeted,1602720475389517824
6418,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602987703754461184,Twitter for Android,2022-12-14T11:23:45.000Z,['1602987703754461184'],1602987703754461184,pt,414733389,2000,0,0,0,,,,,retweeted,1602788250367758337
6419,everyone,"RT @cidadepalmas: A guerra contra o coronavírus não acabou! 💉

Se você tomou as duas primeiras doses, reforce sua imunidade com a 3ª dose d…",1602987629707927552,Twitter Web App,2022-12-14T11:23:27.000Z,['1602987629707927552'],1602987629707927552,pt,1325148752,2,0,0,0,,,,,retweeted,1602987049883258880
6420,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602987611739623427,Twitter for Android,2022-12-14T11:23:23.000Z,['1602987611739623427'],1602987611739623427,pt,433771769,2000,0,0,0,,,,,retweeted,1602788250367758337
6421,everyone,Vacinação contra covid-19 segue nesta quarta-feira (14) em Salvador https://t.co/B5mVfiHnTQ,1602987560602865664,Jetpack.com,2022-12-14T11:23:11.000Z,['1602987560602865664'],1602987560602865664,pt,33656426,0,0,0,0,,,,,,
6422,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602987498275311618,Twitter for Android,2022-12-14T11:22:56.000Z,['1602987498275311618'],1602987498275311618,pt,4699948116,2000,0,0,0,,,,,retweeted,1602788250367758337
6423,everyone,@gzhdigital Ontem no Twitter americano a trend era o escândalo de como a eficiência da Ivermectina foi boicotada pelas big techs e matou milhares de pessoas pelo mundo. É sério que vocês ainda estão encorajando novas doses de uma vacina que não funciona?,1602987430591795201,Twitter for iPhone,2022-12-14T11:22:40.000Z,['1602987430591795201'],1602951530570579971,pt,53985214,0,0,0,0,13531162,,,,replied_to,1602951530570579971
6424,everyone,@andressavelino Amg n existe mais enredo nao. Te dizer..comecou com artur aguiar. Kkkkkk comecou com uma noticia “é descoberta vacina para tal coisa” e a resposta : “nunca serao artur aguiar” e a resposta : “gracas a deus” kkk ai foi expandindo pra todos os artistas kkkkkk,1602987365051633664,Twitter for iPhone,2022-12-14T11:22:24.000Z,['1602987365051633664'],1602773523596185600,pt,3432154653,0,0,0,0,154519723,,,,replied_to,1602969304760295425
6425,everyone,"@CNNBrasil Kkkk,ele ele descompensado acalma vai acabar tendo um mal súbito, tomou todas as doses da vacina, cuidado.",1602987362916749312,Twitter for Android,2022-12-14T11:22:24.000Z,['1602987362916749312'],1602980290607157248,pt,1562742663836708864,0,0,0,0,809124436880322561,,,,replied_to,1602980290607157248
6426,everyone,"Saudades da época em que @cirogomes nos dava esperança. Tive que valorizar até o fim.
Só no 2º turno votei contra o 171 das rachadinhas, da mamata e propina da JBS e da vacina.
Compartilha, esta sequência do Tosho tá muito boa. https://t.co/I2SznG4Tcc",1602987337889333252,Twitter Web App,2022-12-14T11:22:18.000Z,['1602987337889333252'],1602987337889333252,pt,1256730258113466369,0,0,3,0,,,,,quoted,1602637998247518208
6427,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602987288060989441,Twitter for iPhone,2022-12-14T11:22:06.000Z,['1602987288060989441'],1602987288060989441,pt,54058142,2000,0,0,0,,,,,retweeted,1602788250367758337
6428,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",1602987270646251521,Twitter for Android,2022-12-14T11:22:02.000Z,['1602987270646251521'],1602987270646251521,pt,1559997902361083907,1368,0,0,0,,,,,retweeted,1602720475389517824
6429,everyone,@rosmalach @lucinhalevita Uma vacina q não tinha sido testada iria matar muito mas,1602987260852551680,Twitter for Android,2022-12-14T11:21:59.000Z,['1602987260852551680'],1602832857021513728,pt,2894192045,0,0,0,0,33523859,,,,replied_to,1602840916645101572
6430,everyone,"RT @WestDokki: Tô assistindo Maria Clara e JP, um canal infantil. E eles são o terror dos pais antivacina, eles ensinam as crianças que pre…",1602987252312858624,Twitter for iPhone,2022-12-14T11:21:57.000Z,['1602987252312858624'],1602987252312858624,pt,942196100311797761,0,0,0,0,,,,,retweeted,1601580488329609219
6431,everyone,A vacina está pronta kkk! https://t.co/09GVsVJsCQ,1602987218959831040,Twitter for iPhone,2022-12-14T11:21:49.000Z,['1602987218959831040'],1602987218959831040,pt,799798533574557696,0,0,0,0,,,,,quoted,1602816698356322304
6432,everyone,@ECantanhede Aff que distorção das coisas kkkk acho que a vacina deu um probleminha na cabeça de povo.,1602987215931555843,Twitter for Android,2022-12-14T11:21:48.000Z,['1602987215931555843'],1602642149400510465,pt,1576695670513213440,0,0,0,0,72371342,,,,replied_to,1602642149400510465
6433,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",1602987189515833344,Twitter for iPhone,2022-12-14T11:21:42.000Z,['1602987189515833344'],1602987189515833344,pt,1587064843747590146,2000,0,0,0,,,,,retweeted,1602788250367758337
