,idleft,lang,reply_settings,text,source,edit_history_tweet_ids,author_id,conversation_id,created_at,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,in_reply_to_user_id,geo.place_id,withheld.copyright,withheld.country_codes,withheld.scope,geo.coordinates.type,geo.coordinates.coordinates,type,idright
1149,1603157995583578116,pt,everyone,RT @cadu_not_kadu: @77_frota Se você contar em uma página a vida de cada pessoa que morreu na pandemia por conta do Bolsonaro que atrasou v…,Twitter for Android,['1603157995583578116'],1517182372957011969,1603157995583578116,2022-12-14T22:40:26.000Z,2,0,0,0,,,,,,,,retweeted,1603070258117591043
1150,1603157991359913984,pt,everyone,Vacina experimental contra câncer de pele apresenta resultados animadores https://t.co/xVEc6w7o1N,Jetpack.com,['1603157991359913984'],1089261940197732353,1603157991359913984,2022-12-14T22:40:25.000Z,0,0,0,0,,,,,,,,,
1151,1603157982308704259,pt,everyone,Vacina experimental contra câncer de pele apresenta resultados animadores https://t.co/vpRMF3LuLH,Jetpack.com,['1603157982308704259'],1120821954737471488,1603157982308704259,2022-12-14T22:40:22.000Z,0,0,0,0,,,,,,,,,
1152,1603157982107287552,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603157982107287552'],1592969478593191936,1603157982107287552,2022-12-14T22:40:22.000Z,1935,0,0,0,,,,,,,,retweeted,1602720475389517824
1153,1603157967599280130,pt,everyone,Febre aftosa: campanha de vacinação termina sábado https://t.co/00wpX0Fiho,Twitter Web App,['1603157967599280130'],799592315287404544,1603157967599280130,2022-12-14T22:40:19.000Z,0,0,0,0,,,,,,,,,
1154,1603157934590107648,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603157934590107648'],86610223,1603157934590107648,2022-12-14T22:40:11.000Z,1935,0,0,0,,,,,,,,retweeted,1602720475389517824
1155,1603157921801568256,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603157921801568256'],1578485894172086274,1603157921801568256,2022-12-14T22:40:08.000Z,1935,0,0,0,,,,,,,,retweeted,1602720475389517824
1156,1603157872245882880,pt,everyone,Acabei de tomar minha vacina de gripe e o booster pra covid! Espero não ter nenhuma reação 😅,Twitter for iPhone,['1603157872245882880'],51625912,1603157872245882880,2022-12-14T22:39:56.000Z,0,0,0,0,,,,,,,,,
1157,1603157851962212354,pt,everyone,"RT @DaAcervo: Imagine poder ver como seu sangue reagiria a uma vacina contra a Covid-19 ANTES de colocá-la dentro do corpo? Bem, esse cara…",Twitter for Android,['1603157851962212354'],210224570,1603157851962212354,2022-12-14T22:39:51.000Z,82,0,0,0,,,,,,,,retweeted,1603021232227639298
1158,1603157836195938304,pt,everyone,RT @DaAcervo: Minha cara observando a comunidade científica vibrando com a promissora vacina da Moderna contra o câncer. https://t.co/e0loS…,Twitter for iPhone,['1603157836195938304'],287558034,1603157836195938304,2022-12-14T22:39:48.000Z,5,0,0,0,,,,,,,,retweeted,1603151263679803393
1159,1603157821813571585,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157821813571585'],1305815851,1603157821813571585,2022-12-14T22:39:44.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1160,1603157811818598400,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603157811818598400'],1508554370409021448,1603157811818598400,2022-12-14T22:39:42.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1161,1603157809956524032,pt,everyone,RT @mellziland: Alcançar altas coberturas vacinais devem ser pautas permanentes daqui em diante. Para todas as vacinas. Aliar campanhas de…,Twitter for iPhone,['1603157809956524032'],30701670,1603157809956524032,2022-12-14T22:39:41.000Z,17,0,0,0,,,,,,,,retweeted,1602717536172244996
1162,1603157760530587648,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157760530587648'],1590452190757494785,1603157760530587648,2022-12-14T22:39:29.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1163,1603157724522504198,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for iPhone,['1603157724522504198'],1364571812336648195,1603157724522504198,2022-12-14T22:39:21.000Z,1935,0,0,0,,,,,,,,retweeted,1602720475389517824
1164,1603157711205670912,pt,everyone,"🇧🇷 #Brasil - Painel sobre #Vacinação em 13/12/22, #Terça, 23h59, contra #Covid19 
https://t.co/fPss5i0gKl 
1ª dose: 182.412.438 - 85,51% da população
2ª e única: 174.215.643 - 81,67% da população
3ª dose: 119.920.369 - 56,22% da população
Total: 476.548.450
RT Coronavírus Brasil",Twitter Web App,['1603157711205670912'],3297861,1603157711205670912,2022-12-14T22:39:18.000Z,0,0,0,0,,,,,,,,,
1165,1603157701764186113,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for Android,['1603157701764186113'],955985103263617024,1603157701764186113,2022-12-14T22:39:15.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
1166,1603157693862223875,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157693862223875'],1576626787504869380,1603157693862223875,2022-12-14T22:39:14.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1167,1603157666699911168,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter Web App,['1603157666699911168'],2885612663,1603157666699911168,2022-12-14T22:39:07.000Z,1935,0,0,0,,,,,,,,retweeted,1602720475389517824
1168,1603157643639619584,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157643639619584'],1568211946503110659,1603157643639619584,2022-12-14T22:39:02.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1169,1603157637658558471,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157637658558471'],1587590284434722816,1603157637658558471,2022-12-14T22:39:00.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1170,1603157636458897411,pt,everyone,"RT @marciatiburi: Os terroristas em Brasília criaram a mentira do “infiltrado”,pois mentir é essencial para o avanço de seus empreendimento…",Twitter Web App,['1603157636458897411'],1558214877499506689,1603157636458897411,2022-12-14T22:39:00.000Z,503,0,0,0,,,,,,,,retweeted,1602954179890257923
1171,1603157633887834119,pt,everyone,a mina quer ser médica mas é antivacina,Twitter for Android,['1603157633887834119'],1176692384589144064,1603157633887834119,2022-12-14T22:38:59.000Z,0,0,1,1,,,,,,,,,
1172,1603157621208485889,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157621208485889'],2941097375,1603157621208485889,2022-12-14T22:38:56.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1173,1603157603336568833,pt,everyone,@Leandro93810290 @MauMeirelles Acho que a vacina danifica o cérebro. Só pode.,Twitter for Android,['1603157603336568833'],1581734742982119433,1602981147973414912,2022-12-14T22:38:52.000Z,0,0,0,0,1042854797123248128,,,,,,,replied_to,1603053046572924928
1174,1603157588912250881,pt,everyone,"@CortesPodcashq @fatooufake E mais, instigava movimentos antimáscara e antivacina. Mas além de burro tu é mau caráter",Twitter for iPhone,['1603157588912250881'],1402752051352834049,1603104186413223936,2022-12-14T22:38:49.000Z,0,1,0,0,1589870378444283904,,,,,,,replied_to,1603152128545021953
1175,1603157557530734593,pt,everyone,"@DaAcervo Depois do que fizeram Moderna e Pfizer com as vacinas mRNA você tem que estar realmente maluco para usar isso. Eu tinha vontade de me dar a vacina da febre amarela, mas já não acredito mais. Tenho muita mais confiança nos mosquitos.",Twitter Web App,['1603157557530734593'],1588891831055646722,1603151263679803393,2022-12-14T22:38:41.000Z,0,0,0,0,1545824442986762242,,,,,,,replied_to,1603151263679803393
1176,1603157532960346113,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603157532960346113'],37049023,1603157532960346113,2022-12-14T22:38:35.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1177,1603157518896795648,pt,everyone,RT @Fabianaluisak: @mpatriabrasil ACOOORDA POVO! A vacina já matou muitos e vai matar muitos mais! Busquem informações!,Twitter for Android,['1603157518896795648'],1480616889986527233,1603157518896795648,2022-12-14T22:38:32.000Z,3,0,0,0,,,,,,,,retweeted,1603058879801303042
1178,1603157518502559751,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157518502559751'],1556096370423070721,1603157518502559751,2022-12-14T22:38:32.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1179,1603157510264967175,pt,everyone,"RT @delimon031: Correio Paulista: ""Vacina"" contra o câncer de mRNA da Merck e Moderna tem sua estreia
https://t.co/tG7IcYBaYe https://t.co/…",Twitter Web App,['1603157510264967175'],126064349,1603157510264967175,2022-12-14T22:38:30.000Z,2,0,0,0,,,,,,,,retweeted,1603157377053777920
1180,1603157499456233473,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for iPhone,['1603157499456233473'],1251679994008555521,1603157499456233473,2022-12-14T22:38:27.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1181,1603157496897699842,pt,everyone,"RT @mpatriabrasil: A igreja católica, cujo Pontífice exige a vacina, já perdeu centenas de padres este ano por infarto. A verdade é que nin…",Twitter for Android,['1603157496897699842'],1063291247274721280,1603157496897699842,2022-12-14T22:38:27.000Z,451,0,0,0,,,,,,,,retweeted,1603101408022171648
1182,1603157476731502593,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157476731502593'],1519477890383032324,1603157476731502593,2022-12-14T22:38:22.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1183,1603157462596608000,pt,everyone,"RT @GuilhermeBoulos: O deputado bolsonarista Luiz Lima (PL) acabou de dizer no Plenário da Câmara que ""o MTST infiltrou gente para queimar…",Twitter for Android,['1603157462596608000'],1416962091567783938,1603157462596608000,2022-12-14T22:38:18.000Z,2168,0,0,0,,,,,,,,retweeted,1602788250367758337
1184,1603157457076879360,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157457076879360'],1564400220695298048,1603157457076879360,2022-12-14T22:38:17.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1185,1603157454728077313,pt,everyone,"RT @delimon031: Correio Paulista: ""Vacina"" contra o câncer de mRNA da Merck e Moderna tem sua estreia
https://t.co/tG7IcYBaYe https://t.co/…",Twitter for iPhone,['1603157454728077313'],1212715424481042432,1603157454728077313,2022-12-14T22:38:17.000Z,2,0,0,0,,,,,,,,retweeted,1603157377053777920
1186,1603157422914387968,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157422914387968'],1518675738148356099,1603157422914387968,2022-12-14T22:38:09.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1187,1603157401955438592,pt,everyone,"RT @DaAcervo: Imagine poder ver como seu sangue reagiria a uma vacina contra a Covid-19 ANTES de colocá-la dentro do corpo? Bem, esse cara…",Twitter for iPhone,['1603157401955438592'],1545824442986762242,1603157401955438592,2022-12-14T22:38:04.000Z,82,0,0,0,,,,,,,,retweeted,1603021232227639298
1188,1603157386709110784,pt,everyone,"RT @mpatriabrasil: A igreja católica, cujo Pontífice exige a vacina, já perdeu centenas de padres este ano por infarto. A verdade é que nin…",Twitter for Android,['1603157386709110784'],851891294276382723,1603157386709110784,2022-12-14T22:38:00.000Z,451,0,0,0,,,,,,,,retweeted,1603101408022171648
1189,1603157380602150913,pt,everyone,tomei a vacina hoje mais cedo e até agora sem sinais de reação...,Twitter for Android,['1603157380602150913'],1219296702894694400,1603157380602150913,2022-12-14T22:37:59.000Z,0,1,0,0,,,,,,,,,
1190,1603157377053777920,pt,everyone,"Correio Paulista: ""Vacina"" contra o câncer de mRNA da Merck e Moderna tem sua estreia
https://t.co/tG7IcYBaYe https://t.co/CYMB1ifCE2",Twitter Web App,['1603157377053777920'],1537145190619746305,1603157377053777920,2022-12-14T22:37:58.000Z,2,1,3,0,,,,,,,,,
1191,1603157369327861763,pt,everyone,RT @mpatriabrasil: Mais uma criança de 7 anos encontrada morta dentro d casa. Já são dezenas d casos assim. A polícia investiga se houve en…,Twitter for Android,['1603157369327861763'],1376523595615199234,1603157369327861763,2022-12-14T22:37:56.000Z,489,0,0,0,,,,,,,,retweeted,1603016608087154688
1192,1603157344136871936,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter Web App,['1603157344136871936'],1481708881260814343,1603157344136871936,2022-12-14T22:37:50.000Z,1935,0,0,0,,,,,,,,retweeted,1602720475389517824
1193,1603157320447451136,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603157320447451136'],1519707761893941254,1603157320447451136,2022-12-14T22:37:45.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1194,1603157317398269952,pt,everyone,"RT @DaAcervo: ""Uma série geral de autópsias mostrou que 71% de todos os pacientes encontrados mortos, em casa, 20 dias após a vacinação, fo…",Twitter for Android,['1603157317398269952'],1583264371748257797,1603157317398269952,2022-12-14T22:37:44.000Z,1935,0,0,0,,,,,,,,retweeted,1602720475389517824
1195,1603157313900236801,pt,everyone,RT @Milkasimao: @Clauwild1 @anacaminha Ñ sei o que assusta mais @Clauwild1 se é vê tantas pessoas de todas as idades morrendo subitamente(E…,Twitter Web App,['1603157313900236801'],1582920437629349888,1603157313900236801,2022-12-14T22:37:43.000Z,15,0,0,0,,,,,,,,retweeted,1603074966550974464
1196,1603157308707586052,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter Web App,['1603157308707586052'],1590384566354825218,1603157308707586052,2022-12-14T22:37:42.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1197,1603157290428899328,pt,everyone,"RT @epimeme: Governo da Flórida inicia oficialmente investigação sobre Pfizer na Suprema Corte do Estado sobre corrupção, mentiras sobre va…",Twitter for Android,['1603157290428899328'],1203422433845424128,1603157290428899328,2022-12-14T22:37:37.000Z,4160,0,0,0,,,,,,,,retweeted,1602993462537854978
1198,1603157281268531201,pt,everyone,"Mds, porque essa vacina dói tanto?? Eu tô sofrendo vendo meu bichinho assim 😭",Twitter for iPhone,['1603157281268531201'],1309323442177671168,1603157281268531201,2022-12-14T22:37:35.000Z,0,0,0,0,,,,,,,,,
1199,1603157274469572610,pt,everyone,"RT @DaAcervo: Imagine poder ver como seu sangue reagiria a uma vacina contra a Covid-19 ANTES de colocá-la dentro do corpo? Bem, esse cara…",Twitter Web App,['1603157274469572610'],839491340,1603157274469572610,2022-12-14T22:37:34.000Z,82,0,0,0,,,,,,,,retweeted,1603021232227639298
